MonthYear,Actor1CountryCode,Events
201910   ,PSE              ,15192
201903   ,AND              ,274
201903   ,PLW              ,708
201912   ,MEX              ,40813
201912   ,COL              ,10488
201912   ,GEO              ,64
201909   ,                 ,3187226
201908   ,SEN              ,1884
201908   ,LIE              ,126
201906   ,MDA              ,6177
201906   ,SWZ              ,284
202002   ,ARE              ,10708
202001   ,NGA              ,41475
202001   ,DOM              ,1479
201905   ,MAC              ,146
201910   ,MEA              ,1574
201910   ,MDA              ,3005
202001   ,NLD              ,11443
202001   ,UGA              ,6056
202004   ,SEN              ,2007
202004   ,DMA              ,297
202003   ,PRT              ,7704
202003   ,AGO              ,1891
202003   ,LKA              ,6796
202004   ,MNG              ,843
201904   ,TJK              ,1432
201904   ,CMR              ,2790
202005   ,CAN              ,57994
201905   ,MAR              ,6873
202005   ,CRI              ,1048
201905   ,BMU              ,1312
202005   ,FSM              ,62
202005   ,PGS              ,245
201611   ,MMR              ,11766
201611   ,AUS              ,87011
201611   ,GAB              ,1063
201610   ,THA              ,21738
201610   ,GRD              ,1270
201511   ,AUT              ,21963
201610   ,MLI              ,6059
201612   ,PSE              ,36205
201612   ,MEX              ,47730
201611   ,ROM              ,6
201511   ,SLB              ,364
201611   ,SAM              ,22
201707   ,BHR              ,11208
201607   ,COL              ,23083
201607   ,AUS              ,88489
201607   ,AFR              ,67583
201708   ,NGA              ,58821
201608   ,PRK              ,19523
201708   ,BRB              ,1350
201608   ,SOM              ,11692
201608   ,LTU              ,5270
201608   ,OMN              ,5258
201608   ,MOZ              ,2775
201508   ,ATG              ,533
201508   ,BHR              ,4279
201508   ,HND              ,3906
201704   ,PER              ,14435
201604   ,SDN              ,14287
201704   ,LCA              ,882
201703   ,BRA              ,35493
201704   ,AIA              ,124
201703   ,BGR              ,14951
201702   ,KAZ              ,10592
201702   ,EGY              ,64643
201702   ,ITA              ,56669
201702   ,UGA              ,9657
201602   ,EGY              ,71685
201701   ,UZB              ,3102
201701   ,TZA              ,7117
201602   ,ISR              ,96220
201701   ,MDV              ,16252
201905   ,CAS              ,163
201612   ,PRK              ,9918
201612   ,BOL              ,7255
201603   ,HUN              ,10683
201703   ,MAC              ,143
201705   ,DZA              ,10727
201706   ,SLE              ,1091
201706   ,BFA              ,2576
201706   ,GIN              ,2039
201706   ,LBR              ,3371
201606   ,BEL              ,37024
201609   ,GNQ              ,341
201609   ,DZA              ,13144
201609   ,POL              ,28178
201609   ,CRI              ,1960
201509   ,TCD              ,4055
201509   ,JAM              ,6814
201509   ,GTM              ,7688
201612   ,KNA              ,508
201612   ,ISL              ,2100
201512   ,CYP              ,8834
201601   ,BDI              ,5677
201612   ,LAM              ,23
201512   ,AZE              ,14318
201601   ,KHM              ,5777
201709   ,MDG              ,1154
201709   ,GRD              ,890
201709   ,TON              ,494
201512   ,BWA              ,1495
201512   ,MNG              ,2136
201805   ,CAN              ,87183
201805   ,NMR              ,5771
201805   ,EAF              ,141
201711   ,AUT              ,9354
201801   ,ESP              ,56289
201801   ,KAZ              ,6573
201712   ,IDN              ,29201
201801   ,TMP              ,309
201712   ,MUS              ,3293
201803   ,MUS              ,5093
201803   ,PNG              ,1505
201802   ,PAK              ,55344
201509   ,MDA              ,4942
201710   ,DOM              ,3221
201601   ,ZWE              ,8656
201601   ,VEN              ,17060
201601   ,IRQ              ,60152
201507   ,ISR              ,100603
201503   ,KOR              ,29978
201506   ,GRC              ,81021
201502   ,EUR              ,28993
201505   ,MYS              ,34031
201504   ,AZE              ,11577
201504   ,AGO              ,3280
201504   ,URY              ,3888
201507   ,TWN              ,8154
201505   ,SRB              ,6645
201503   ,VNM              ,18063
201505   ,BGD              ,22161
201504   ,ECU              ,5254
201506   ,DJI              ,1299
201508   ,ERI              ,2050
201510   ,CYM              ,1089
201602   ,GTM              ,3752
201605   ,HUN              ,9854
201505   ,EST              ,4106
201605   ,ZWE              ,9542
201508   ,MRT              ,2224
201512   ,NRU              ,196
201504   ,LSO              ,483
201507   ,VUT              ,367
201502   ,SLE              ,1120
201501   ,ZAF              ,285
201601   ,HKG              ,746
201507   ,CPV              ,301
201504   ,CAS              ,113
201509   ,MAC              ,100
201505   ,SAM              ,36
201602   ,GEO              ,86
201506   ,EEU              ,4
201606   ,KNA              ,709
201806   ,BRA              ,23590
201807   ,MEX              ,47521
201807   ,RWA              ,6311
201807   ,SSD              ,4040
202006   ,MLI              ,544
202006   ,PAN              ,221
202006   ,MCO              ,267
202006   ,FJI              ,238
201906   ,ESP              ,38754
201809   ,VCT              ,765
201809   ,UGA              ,8306
201808   ,AFG              ,36659
201809   ,TMP              ,448
201808   ,PRY              ,2891
201808   ,HTI              ,2372
201907   ,MMR              ,5100
201907   ,LBY              ,13118
201907   ,ARG              ,15607
201907   ,BLZ              ,1619
201906   ,GRC              ,21753
201812   ,AUT              ,11243
201812   ,ETH              ,7282
201810   ,ARE              ,14082
201810   ,CYM              ,677
201810   ,CMR              ,4748
201810   ,SRB              ,8010
201811   ,EAF              ,71
201811   ,STP              ,122
201901   ,MOZ              ,2655
201901   ,ABW              ,97
201901   ,LBR              ,2101
201904   ,COG              ,1403
201902   ,LBN              ,13544
201902   ,ARM              ,12236
201911   ,TKM              ,1642
201903   ,TTO              ,2058
201912   ,YEM              ,5064
201912   ,KGZ              ,3042
201909   ,GHA              ,11527
201909   ,LVA              ,3266
201908   ,TZA              ,3820
201908   ,UGA              ,6990
201908   ,COG              ,1509
201908   ,DJI              ,598
201908   ,ZMB              ,2732
202002   ,BOL              ,3894
202002   ,SLV              ,2862
201905   ,AND              ,237
201910   ,SLV              ,2686
201910   ,STP              ,78
202001   ,MCO              ,2083
202003   ,UKR              ,39853
202004   ,SAU              ,22062
202003   ,IRL              ,28274
202004   ,CUB              ,9571
202003   ,ETH              ,8130
201904   ,IRN              ,43308
202003   ,TTO              ,2056
201904   ,MAR              ,8446
202002   ,BEL              ,15631
201904   ,KGZ              ,3209
201904   ,ZMB              ,2312
202005   ,BEN              ,854
202005   ,UGA              ,4120
202005   ,TWN              ,9536
201905   ,CHN              ,124692
202005   ,BLZ              ,750
201905   ,GRC              ,23545
202005   ,STP              ,116
201610   ,PHL              ,59111
201611   ,MUS              ,4596
201610   ,ECU              ,9879
201511   ,NOR              ,13927
201610   ,ARM              ,14710
201610   ,SLV              ,2759
201511   ,PSE              ,44925
201511   ,IRN              ,73592
201511   ,CUB              ,20687
201612   ,BGD              ,21169
201612   ,MDV              ,15462
201612   ,RUS              ,285557
201707   ,YEM              ,16902
201607   ,AFG              ,41486
201707   ,MDA              ,9087
201707   ,GRD              ,1129
201708   ,JPN              ,47645
201708   ,MUS              ,3647
201708   ,BRN              ,1803
201708   ,KAZ              ,5392
201608   ,TUR              ,199333
201608   ,FRA              ,102888
201608   ,ABW              ,221
201608   ,MEA              ,1064
201608   ,SYC              ,542
201508   ,IRN              ,103096
201612   ,ARG              ,21631
201604   ,KOR              ,32773
201604   ,DZA              ,12124
201703   ,IRQ              ,62141
201604   ,TCD              ,4007
201701   ,                 ,4477054
201701   ,THA              ,12611
201602   ,USA              ,1158510
201602   ,IRL              ,27998
201602   ,MAR              ,15900
201701   ,ALB              ,11824
201604   ,MOZ              ,3065
201706   ,DZA              ,8881
201708   ,LIE              ,198
201705   ,TTO              ,2789
201705   ,SLB              ,479
201708   ,SAM              ,9
201610   ,STP              ,161
201609   ,BGR              ,15361
201510   ,MRT              ,1694
201509   ,URY              ,4449
201603   ,MOZ              ,5326
201603   ,PRY              ,2240
201612   ,BLZ              ,1561
201612   ,AIA              ,113
201612   ,SCN              ,3
201512   ,PER              ,9422
201601   ,MLI              ,6722
201709   ,MLT              ,2574
201512   ,SVK              ,4485
201805   ,AFR              ,48510
201805   ,TTO              ,2247
201805   ,ISR              ,164456
201805   ,KAZ              ,6677
201805   ,CIV              ,1918
201711   ,DJI              ,1743
201711   ,MNG              ,861
201801   ,ZWE              ,10456
201801   ,PHL              ,28935
201801   ,YEM              ,19121
201801   ,MDA              ,6757
201801   ,ISL              ,2425
201801   ,MAC              ,148
201804   ,HTI              ,2414
201712   ,VNM              ,13114
201802   ,FRA              ,76635
201802   ,SEA              ,3277
201801   ,LAM              ,29
201710   ,VEN              ,21857
201710   ,TTO              ,2035
201710   ,TJK              ,2320
201710   ,TGO              ,2627
201601   ,JAM              ,4986
201505   ,EUR              ,78382
201504   ,DEU              ,82122
201502   ,CAN              ,28153
201504   ,EUR              ,78733
201507   ,RUS              ,145851
201506   ,JPN              ,43620
201506   ,YEM              ,26315
201605   ,LBN              ,21956
201507   ,FIN              ,11837
201505   ,PAK              ,57629
201505   ,TCD              ,3450
201512   ,KNA              ,572
201506   ,DMA              ,547
201510   ,COM              ,204
201505   ,URY              ,3442
201501   ,BRA              ,455
201502   ,CHN              ,29482
201501   ,CAN              ,911
201503   ,ZWE              ,9620
201505   ,SYC              ,896
201605   ,SLB              ,584
201505   ,SHN              ,21
201512   ,SHN              ,43
201603   ,NRU              ,350
201510   ,ASA              ,268
201501   ,LTU              ,104
201705   ,SEN              ,4422
201503   ,CRB              ,200
201501   ,SLV              ,72
201501   ,WST              ,20
201607   ,TUV              ,83
201806   ,NAM              ,2337
201806   ,SWE              ,13980
201702   ,CAU              ,2
201807   ,SRB              ,12783
201807   ,CAF              ,1031
202006   ,TJK              ,96
201809   ,                 ,3479273
201809   ,ERI              ,5174
